image,critical,high,total
rancher/aks-operator:v1.15.0,0,0,0
rancher/appco-alertmanager:0.30.0-12.16,0,28,28
rancher/appco-grafana:12.3.1-1.12,0,62,62
rancher/appco-k8s-sidecar:2.1.2-1.10,1,22,23
rancher/appco-kube-rbac-proxy:0.20.1-16.15,0,27,27
rancher/appco-kube-state-metrics:2.17.0-10.14,0,25,25
rancher/appco-node-exporter:1.10.2-14.3,0,20,20
rancher/appco-thanos:0.40.1-8.1,0,28,28
rancher/backup-restore-operator:v11.0.0-rc.6,0,0,0
rancher/compliance-operator:v1.5.0-rc.5,0,0,0
rancher/eks-operator:v1.15.0-rc.3,0,0,0
rancher/fleet-agent:v0.16.0-rc.5,0,0,0
rancher/fleet:v0.16.0-rc.5,0,0,0
rancher/gke-operator:v1.15.0-rc.3,0,0,0
rancher/hardened-addon-resizer:1.8.23-build20260604,0,2,2
rancher/hardened-calico:v3.32.0-build20260604,0,2,2
rancher/hardened-cluster-autoscaler:v1.10.3-build20260604,0,2,2
rancher/hardened-cni-plugins:v1.9.1-build20260608,0,0,0
rancher/hardened-coredns:v1.14.4-build20260610,0,0,0
rancher/hardened-csi-snapshotter:v8.6.0-build20260608,0,1,1
rancher/hardened-dns-node-cache:1.26.8-build20260608,0,3,3
rancher/hardened-etcd:v3.6.12-k3s1-build20260603,0,0,0
rancher/hardened-flannel:v0.28.5-build20260604,0,2,2
rancher/hardened-k8s-metrics-server:v0.8.1-build20260604,0,2,2
rancher/hardened-kubernetes:v1.34.9-rke2r1-build20260612,0,32,32
rancher/hardened-kubernetes:v1.35.6-rke2r1-build20260612,0,32,32
rancher/hardened-kubernetes:v1.36.2-rke2r1-build20260612,0,12,12
rancher/hardened-multus-cni:v4.2.4-build20260310,0,21,21
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20260310,0,5,5
rancher/hardened-multus-thick:v4.2.4-build20260310,0,17,17
rancher/hardened-snapshot-controller:v8.6.0-build20260608,0,1,1
rancher/hardened-traefik:v3.7.4-build20260608,0,0,0
rancher/hardened-whereabouts:v0.9.4-build20260604,0,8,8
rancher/harvester-cloud-provider:v0.2.5,0,19,19
rancher/harvester-cloud-provider:v0.2.7,0,0,0
rancher/harvester-csi-driver:v0.2.8,0,20,20
rancher/harvester-csi-driver:v0.2.9,0,10,10
rancher/helm-controller:v0.16.10,2,25,27
rancher/k3s-upgrade:v1.34.9-k3s1,0,1,1
rancher/k3s-upgrade:v1.35.6-k3s1,0,2,2
rancher/k3s-upgrade:v1.36.2-k3s1,0,0,0
rancher/klipper-helm:v0.11.0-build20260602,0,10,10
rancher/klipper-helm:v0.11.1-build20260615,0,10,10
rancher/klipper-lb:v0.4.17,0,0,0
rancher/kube-api-auth:v0.15.0,0,2,2
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,9,9
rancher/kuberlr-kubectl:v6.0.0,0,43,43
rancher/kuberlr-kubectl:v7.0.1,0,35,35
rancher/kuberlr-kubectl:v8.0.0,0,24,24
rancher/kuberlr-kubectl:v8.1.1,0,8,8
rancher/local-path-provisioner:v0.0.36,0,14,14
rancher/machine:v0.15.0-rancher145,0,3,3
rancher/mirrored-bci-micro:16.0-15.11,0,0,0
rancher/mirrored-calico-apiserver:v3.32.0,0,0,0
rancher/mirrored-calico-cni:v3.32.0,0,0,0
rancher/mirrored-calico-csi:v3.32.0,0,9,9
rancher/mirrored-calico-ctl:v3.32.0,0,20,20
rancher/mirrored-calico-envoy-gateway:v3.32.0,0,20,20
rancher/mirrored-calico-envoy-proxy:v3.32.0,0,0,0
rancher/mirrored-calico-envoy-ratelimit:v3.32.0,0,7,7
rancher/mirrored-calico-goldmane:v3.32.0,0,0,0
rancher/mirrored-calico-kube-controllers:v3.32.0,0,0,0
rancher/mirrored-calico-node-driver-registrar:v3.32.0,0,9,9
rancher/mirrored-calico-node:v3.32.0,0,23,23
rancher/mirrored-calico-operator:v1.42.0,1,24,25
rancher/mirrored-calico-pod2daemon-flexvol:v3.32.0,0,6,6
rancher/mirrored-calico-typha:v3.32.0,0,0,0
rancher/mirrored-calico-whisker-backend:v3.32.0,0,0,0
rancher/mirrored-calico-whisker:v3.32.0,0,0,0
rancher/mirrored-cilium-certgen:v0.4.3,0,14,14
rancher/mirrored-cilium-cilium-envoy:v1.36.6-1778235340-b87d1e32f522b33bd51701c6476d199326f01496,0,2,2
rancher/mirrored-cilium-cilium:v1.19.4,0,25,25
rancher/mirrored-cilium-clustermesh-apiserver:v1.19.4,0,6,6
rancher/mirrored-cilium-hubble-relay:v1.19.4,0,2,2
rancher/mirrored-cilium-hubble-ui-backend:v0.13.5,0,3,3
rancher/mirrored-cilium-hubble-ui:v0.13.5,0,2,2
rancher/mirrored-cilium-operator-aws:v1.19.4,0,2,2
rancher/mirrored-cilium-operator-azure:v1.19.4,0,6,6
rancher/mirrored-cilium-operator-generic:v1.19.4,0,2,2
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.6.0,20,109,129
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.6.0,8,61,69
rancher/mirrored-cloud-provider-vsphere:v1.36.0,0,3,3
rancher/mirrored-coredns-coredns:1.14.4,0,9,9
rancher/mirrored-curlimages-curl:8.20.0,0,6,6
rancher/mirrored-elemental-operator:1.9.2,0,0,0
rancher/mirrored-elemental-seedimage-builder:1.9.2,0,0,0
rancher/mirrored-fluent-fluent-bit:3.1.8,4,35,39
rancher/mirrored-grafana-grafana-image-renderer:v5.1.0,348,3043,3391
rancher/mirrored-jkroepke-kube-webhook-certgen:1.7.4,0,11,11
rancher/mirrored-kube-logging-config-reloader:v0.0.6,0,13,13
rancher/mirrored-kube-logging-fluentd:v1.16-4.10-full,12,67,79
rancher/mirrored-kube-logging-logging-operator:4.10.0,0,10,10
rancher/mirrored-kube-vip-kube-vip-iptables:v0.9.2,2,28,30
rancher/mirrored-kube-vip-kube-vip-iptables:v1.1.2,2,14,16
rancher/mirrored-library-busybox:1.31.1,0,0,0
rancher/mirrored-library-busybox:1.36.1,0,0,0
rancher/mirrored-library-busybox:1.37.0,0,0,0
rancher/mirrored-library-nginx:1.29.1-alpine,3,35,38
rancher/mirrored-library-nginx:1.31.2-alpine,0,8,8
rancher/mirrored-library-traefik:3.7.4,0,2,2
rancher/mirrored-longhornio-csi-attacher:v3.2.1,0,59,59
rancher/mirrored-longhornio-csi-attacher:v4.11.0-20260428,0,4,4
rancher/mirrored-longhornio-csi-node-driver-registrar:v2.16.0-20260428,0,3,3
rancher/mirrored-longhornio-csi-node-driver-registrar:v2.3.0,0,57,57
rancher/mirrored-longhornio-csi-provisioner:v5.3.0-20250709,0,11,11
rancher/mirrored-longhornio-csi-provisioner:v5.3.0-20260428,0,4,4
rancher/mirrored-longhornio-csi-resizer:v1.2.0,0,59,59
rancher/mirrored-longhornio-csi-resizer:v2.1.0-20260428,0,4,4
rancher/mirrored-longhornio-csi-snapshotter:v8.3.0-20250709,0,12,12
rancher/mirrored-longhornio-csi-snapshotter:v8.5.0-20260428,0,4,4
rancher/mirrored-metrics-server:v0.8.1,0,9,9
rancher/mirrored-pause:3.6,0,0,0
rancher/mirrored-prometheus-adapter-prometheus-adapter:v0.12.0,0,13,13
rancher/mirrored-prometheus-operator-admission-webhook:v0.87.1,0,9,9
rancher/mirrored-prometheus-operator-prometheus-config-reloader:v0.87.1,0,9,9
rancher/mirrored-prometheus-operator-prometheus-operator:v0.87.1,0,9,9
rancher/mirrored-sig-storage-csi-attacher:v4.9.0,0,13,13
rancher/mirrored-sig-storage-csi-node-driver-registrar:v2.13.0,0,11,11
rancher/mirrored-sig-storage-csi-provisioner:v4.0.1,0,16,16
rancher/mirrored-sig-storage-csi-resizer:v1.12.0,0,12,12
rancher/mirrored-sig-storage-livenessprobe:v2.15.0,0,11,11
rancher/mirrored-sonobuoy-sonobuoy:v0.57.5,0,0,0
rancher/neuvector-compliance-config:1.0.15,0,0,0
rancher/neuvector-controller:5.6.0,0,1,1
rancher/neuvector-enforcer:5.6.0,0,1,1
rancher/neuvector-manager:5.6.0,0,0,0
rancher/neuvector-registry-adapter:0.2.9,0,0,0
rancher/neuvector-scanner:6,0,0,0
rancher/neuvector-updater:0.0.13,0,0,0
rancher/nginx-ingress-controller:v1.14.5-hardened2,0,16,16
rancher/prom-prometheus:v3.8.1,0,31,31
rancher/prometheus-federator:v7.0.0-rc.3,0,0,0
rancher/pushprox:v0.1.11,0,1,1
rancher/rancher-agent:head,0,2,2
rancher/rancher-csp-adapter:v10.0.0,0,0,0
rancher/rancher-webhook:v0.11.0-rc.24,0,0,0
rancher/rancher:head,0,19,19
rancher/remotedialer-proxy:v0.8.0-rc.10,0,0,0
rancher/rke2-cloud-provider:v1.36.1-0.20260508014929-7bbbf7c9b258-build20260515,0,1,1
rancher/rke2-runtime:v1.34.9-rke2r1,0,8,8
rancher/rke2-runtime:v1.35.6-rke2r1,0,8,8
rancher/rke2-runtime:v1.36.2-rke2r1,0,4,4
rancher/rke2-upgrade:v1.34.9-rke2r1,0,7,7
rancher/rke2-upgrade:v1.35.6-rke2r1,0,7,7
rancher/rke2-upgrade:v1.36.2-rke2r1,0,6,6
rancher/scc-operator:v0.5.0-rc.3,0,0,0
rancher/security-scan:v0.10.0-rc.3,0,7,7
rancher/shell:v0.8.1-rc.2,0,5,5
rancher/system-agent-installer-k3s:v1.34.9-k3s1,0,0,0
rancher/system-agent-installer-k3s:v1.35.6-k3s1,0,0,0
rancher/system-agent-installer-k3s:v1.36.2-k3s1,0,0,0
rancher/system-agent-installer-rke2:v1.34.9-rke2r1,0,0,0
rancher/system-agent-installer-rke2:v1.35.6-rke2r1,0,0,0
rancher/system-agent-installer-rke2:v1.36.2-rke2r1,0,0,0
rancher/system-agent:v0.15.0-rc.5-suc,0,2,2
rancher/system-upgrade-controller:v0.20.0-rc.1,0,1,1
rancher/turtles:v0.27.0-rc.7,0,1,1
rancher/ui-plugin-catalog:4.32.0,0,4,4
