image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
longhornio/backing-image-manager:v1.8.x-head,longhorn/v1.8-head,curl,8.6.0-150600.4.21.1,sles,SUSE-SU-2025:03198-1,HIGH,,longhornio/backing-image-manager:v1.8.x-head (sles 15.6),8.14.1-150600.4.28.1,false,affected,
longhornio/backing-image-manager:v1.8.x-head,longhorn/v1.8-head,curl,8.6.0-150600.4.21.1,sles,SUSE-SU-2026:0885-1,HIGH,,longhornio/backing-image-manager:v1.8.x-head (sles 15.6),8.14.1-150600.4.40.1,false,affected,
longhornio/backing-image-manager:v1.8.x-head,longhorn/v1.8-head,curl,8.6.0-150600.4.21.1,sles,SUSE-SU-2026:1940-1,HIGH,,longhornio/backing-image-manager:v1.8.x-head (sles 15.6),8.14.1-150600.4.43.1,false,affected,
longhornio/backing-image-manager:v1.8.x-head,longhorn/v1.8-head,glib2-tools,2.78.6-150600.4.16.1,sles,SUSE-SU-2026:0018-1,HIGH,,longhornio/backing-image-manager:v1.8.x-head (sles 15.6),2.78.6-150600.4.25.1,false,affected,
longhornio/backing-image-manager:v1.8.x-head,longhorn/v1.8-head,glib2-tools,2.78.6-150600.4.16.1,sles,SUSE-SU-2026:0373-1,HIGH,,longhornio/backing-image-manager:v1.8.x-head (sles 15.6),2.78.6-150600.4.35.1,false,affected,
longhornio/backing-image-manager:v1.8.x-head,longhorn/v1.8-head,glibc,2.38-150600.14.37.1,sles,SUSE-SU-2026:0371-1,HIGH,,longhornio/backing-image-manager:v1.8.x-head (sles 15.6),2.38-150600.14.40.1,false,affected,
longhornio/backing-image-manager:v1.8.x-head,longhorn/v1.8-head,glibc,2.38-150600.14.37.1,sles,SUSE-SU-2026:1369-1,HIGH,,longhornio/backing-image-manager:v1.8.x-head (sles 15.6),2.38-150600.14.46.1,false,affected,
longhornio/backing-image-manager:v1.8.x-head,longhorn/v1.8-head,glibc-devel,2.38-150600.14.37.1,sles,SUSE-SU-2026:0371-1,HIGH,,longhornio/backing-image-manager:v1.8.x-head (sles 15.6),2.38-150600.14.40.1,false,affected,
longhornio/backing-image-manager:v1.8.x-head,longhorn/v1.8-head,glibc-devel,2.38-150600.14.37.1,sles,SUSE-SU-2026:1369-1,HIGH,,longhornio/backing-image-manager:v1.8.x-head (sles 15.6),2.38-150600.14.46.1,false,affected,
longhornio/backing-image-manager:v1.8.x-head,longhorn/v1.8-head,libbrotlicommon1,1.0.7-3.3.1,sles,SUSE-SU-2025:03268-1,HIGH,,longhornio/backing-image-manager:v1.8.x-head (sles 15.6),1.0.7-150200.3.5.1,false,affected,
