image,critical,high,total
ghcr.io/k8snetworkplumbingwg/whereabouts:v0.6.3,0,16,16
ghcr.io/kube-vip/kube-vip-iptables:v0.6.0,0,32,32
longhornio/backing-image-manager:v1.6.2,3,32,35
longhornio/csi-attacher:v4.5.1,0,6,6
longhornio/csi-node-driver-registrar:v2.9.2,0,8,8
longhornio/csi-provisioner:v3.6.4,0,5,5
longhornio/csi-resizer:v1.10.1,0,6,6
longhornio/csi-snapshotter:v6.3.4,0,8,8
longhornio/livenessprobe:v2.12.0,0,5,5
longhornio/longhorn-engine:v1.6.2,3,29,32
longhornio/longhorn-instance-manager:v1.6.2,3,37,40
longhornio/longhorn-manager:v1.6.2,3,29,32
longhornio/longhorn-share-manager:v1.6.2,3,21,24
longhornio/longhorn-ui:v1.6.2,3,26,29
longhornio/support-bundle-kit:v0.0.37,3,23,26
rancher/fleet-agent:v0.9.5,3,23,26
rancher/fleet:v0.9.5,3,22,25
rancher/gitjob:v0.9.8,3,25,28
rancher/hardened-addon-resizer:1.8.20-build20240410,0,8,8
rancher/hardened-cluster-autoscaler:v1.8.10-build20240124,0,8,8
rancher/hardened-coredns:v1.11.1-build20240305,0,13,13
rancher/hardened-dns-node-cache:1.22.28-build20240125,0,13,13
rancher/hardened-etcd:v3.5.13-k3s1-build20240531,0,14,14
rancher/hardened-k8s-metrics-server:v0.7.1-build20240401,0,0,0
rancher/hardened-kubernetes:v1.28.12-rke2r1-build20240717,0,0,0
rancher/hardened-multus-cni:v4.0.2-build20240612,0,2,2
rancher/harvester-cluster-repo:v1.3.2,3,16,19
rancher/harvester-eventrouter:v0.2.0,0,2,2
rancher/harvester-load-balancer-webhook:v0.3.0,1,9,10
rancher/harvester-load-balancer:v0.3.0,1,9,10
rancher/harvester-network-controller:v0.4.1,4,16,20
rancher/harvester-network-helper:v0.4.1,1,5,6
rancher/harvester-network-webhook:v0.4.1,1,5,6
rancher/harvester-node-disk-manager:v0.6.4,3,14,17
rancher/harvester-node-manager-webhook:v0.2.1,3,32,35
rancher/harvester-node-manager:v0.2.1,3,32,35
rancher/harvester-pcidevices:v0.3.3,3,12,15
rancher/harvester-seeder:v0.3.2,3,12,15
rancher/harvester-upgrade:v1.3.2,4,49,53
rancher/harvester-vm-import-controller:v0.3.2,3,15,18
rancher/harvester-webhook:v1.3.2,3,14,17
rancher/harvester:v1.3.2,3,14,17
rancher/klipper-helm:v0.8.4-build20240523,0,82,82
rancher/kubectl:v1.20.2,0,34,34
rancher/kubectl:v1.21.5,0,30,30
rancher/mirrored-banzaicloud-fluentd:v1.14.6-alpine-5,7,42,49
rancher/mirrored-banzaicloud-logging-operator:3.17.10,0,36,36
rancher/mirrored-cluster-api-controller:v1.4.4,0,18,18
rancher/mirrored-fluent-fluent-bit:2.2.0,5,19,24
rancher/mirrored-grafana-grafana:9.1.5,3,94,97
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v20221220-controller-v1.5.1-58-g787ea74b6,0,25,25
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v20230312-helm-chart-4.5.2-28-g66a760794,0,18,18
rancher/mirrored-jimmidyson-configmap-reload:v0.4.0,0,38,38
rancher/mirrored-kiwigrid-k8s-sidecar:1.24.6,6,17,23
rancher/mirrored-kube-state-metrics-kube-state-metrics:v2.6.0,1,34,35
rancher/mirrored-library-busybox:1.31.1,0,0,0
rancher/mirrored-library-nginx:1.24.0-alpine,2,7,9
rancher/mirrored-pause:3.6,0,0,0
rancher/mirrored-prometheus-adapter-prometheus-adapter:v0.10.0,0,38,38
rancher/mirrored-prometheus-alertmanager:v0.25.0,0,42,42
rancher/mirrored-prometheus-node-exporter:v1.3.1,0,43,43
rancher/mirrored-prometheus-operator-prometheus-config-reloader:v0.65.1,0,12,12
rancher/mirrored-prometheus-operator-prometheus-operator:v0.65.1,0,19,19
rancher/mirrored-prometheus-prometheus:v2.42.0,0,52,52
rancher/mirrored-sig-storage-snapshot-controller:v6.2.1,0,27,27
rancher/mirrored-sig-storage-snapshot-validation-webhook:v6.2.2,0,26,26
rancher/rancher-webhook:v0.4.7,0,2,2
rancher/rancher:v2.8.5,7,223,230
rancher/rke2-cloud-provider:v1.29.3-build20240515,0,0,0
rancher/rke2-runtime:v1.28.12-rke2r1,0,29,29
rancher/shell:v0.1.26,0,20,20
rancher/support-bundle-kit:v0.0.38,3,17,20
rancher/system-agent-installer-rancher:v2.8.5,0,6,6
rancher/system-agent-installer-rke2:v1.28.12-rke2r1,0,0,0
rancher/system-agent:v0.3.6-suc,0,29,29
rancher/system-upgrade-controller:v0.13.1,0,9,9
registry.k8s.io/sig-storage/snapshot-controller:v6.3.3,0,8,8
registry.k8s.io/sig-storage/snapshot-validation-webhook:v6.3.3,0,8,8
registry.suse.com/bci/bci-base:15.5,3,10,13
registry.suse.com/suse/sles/15.5/libguestfs-tools:1.1.1-150500.8.18.1,3,24,27
registry.suse.com/suse/sles/15.5/virt-api:1.1.1-150500.8.18.1,3,13,16
registry.suse.com/suse/sles/15.5/virt-controller:1.1.1-150500.8.18.1,3,13,16
registry.suse.com/suse/sles/15.5/virt-handler:1.1.1-150500.8.18.1,3,18,21
registry.suse.com/suse/sles/15.5/virt-launcher:1.1.1-150500.8.18.1,3,46,49
registry.suse.com/suse/sles/15.5/virt-operator:1.1.1-150500.8.18.1,3,13,16
registry.suse.com/suse/vmdp/vmdp:2.5.4.2,0,0,0
