image,release,package_name,package_version,type,vulnerability_id,severity,url,target,patched_version,mirrored,status,justification
registry.rancher.com/suse-observability/clickhouse-backup:2.7.0-so1,observability/v2.10.2-pre.43,libjq1,1.6-150000.3.12.1,sles,SUSE-SU-2026:2283-1,MEDIUM,,registry.rancher.com/suse-observability/clickhouse-backup:2.7.0-so1 (sles 15.7),1.6-150000.3.15.1,false,not_affected,vulnerable_code_not_in_execute_path
registry.rancher.com/suse-observability/clickhouse:25.9.6-so2,observability/v2.10.2-pre.43,glibc,2.38-150600.14.46.1,sles,SUSE-SU-2026:2231-1,HIGH,,registry.rancher.com/suse-observability/clickhouse:25.9.6-so2 (sles 15.7),2.38-150600.14.49.1,false,affected,
registry.rancher.com/suse-observability/elasticsearch-exporter:1.10.0-so3,observability/v2.10.2-pre.43,glibc,2.38-150600.14.46.1,sles,SUSE-SU-2026:2231-1,HIGH,,registry.rancher.com/suse-observability/elasticsearch-exporter:1.10.0-so3 (sles 15.7),2.38-150600.14.49.1,false,affected,
registry.rancher.com/suse-observability/elasticsearch:8.19.15-so2,observability/v2.10.2-pre.43,glibc,2.38-150600.14.46.1,sles,SUSE-SU-2026:2231-1,HIGH,,registry.rancher.com/suse-observability/elasticsearch:8.19.15-so2 (sles 15.7),2.38-150600.14.49.1,false,affected,
registry.rancher.com/suse-observability/elasticsearch:8.19.15-so2,observability/v2.10.2-pre.43,io.netty:netty-handler,4.1.133.Final,jar,CVE-2026-44249,HIGH,https://avd.aquasec.com/nvd/cve-2026-44249,Java,"4.2.15.Final, 4.1.135.Final",false,affected,
registry.rancher.com/suse-observability/elasticsearch:8.19.15-so2,observability/v2.10.2-pre.43,io.netty:netty-handler,4.1.133.Final,jar,CVE-2026-44249,HIGH,https://avd.aquasec.com/nvd/cve-2026-44249,Java,"4.2.15.Final, 4.1.135.Final",false,affected,
registry.rancher.com/suse-observability/elasticsearch:8.19.15-so2,observability/v2.10.2-pre.43,io.netty:netty-handler,4.1.133.Final,jar,CVE-2026-44249,HIGH,https://avd.aquasec.com/nvd/cve-2026-44249,Java,"4.2.15.Final, 4.1.135.Final",false,affected,
registry.rancher.com/suse-observability/elasticsearch:8.19.15-so2,observability/v2.10.2-pre.43,io.netty:netty-handler,4.1.133.Final,jar,CVE-2026-44249,HIGH,https://avd.aquasec.com/nvd/cve-2026-44249,Java,"4.2.15.Final, 4.1.135.Final",false,affected,
registry.rancher.com/suse-observability/elasticsearch:8.19.15-so2,observability/v2.10.2-pre.43,io.netty:netty-handler,4.1.133.Final,jar,CVE-2026-45416,HIGH,https://avd.aquasec.com/nvd/cve-2026-45416,Java,"4.2.15.Final, 4.1.135.Final",false,affected,
registry.rancher.com/suse-observability/elasticsearch:8.19.15-so2,observability/v2.10.2-pre.43,io.netty:netty-handler,4.1.133.Final,jar,CVE-2026-45416,HIGH,https://avd.aquasec.com/nvd/cve-2026-45416,Java,"4.2.15.Final, 4.1.135.Final",false,affected,
