image,critical,high,total
rancher/mirrored-coredns-coredns:1.14.6,0,15,15
rancher/mirrored-curlimages-curl:8.20.0,0,6,6
rancher/mirrored-elemental-operator:1.9.2,0,0,0
rancher/mirrored-elemental-seedimage-builder:1.9.2,0,0,0
rancher/mirrored-fluent-fluent-bit:3.1.8,4,36,40
rancher/mirrored-grafana-grafana-image-renderer:v5.10.1-3,5,144,149
rancher/mirrored-jkroepke-kube-webhook-certgen:1.7.4,0,9,9
rancher/mirrored-kube-logging-config-reloader:v0.0.6,0,18,18
rancher/mirrored-kube-logging-fluentd:v1.16-4.10-full,12,69,81
rancher/mirrored-kube-logging-logging-operator:4.10.0,0,15,15
rancher/mirrored-kube-vip-kube-vip-iptables:v1.1.2,2,20,22
rancher/mirrored-library-busybox:1.31.1,0,0,0
rancher/mirrored-library-busybox:1.36.1,0,0,0
rancher/mirrored-library-busybox:1.37.0,0,0,0
rancher/mirrored-library-nginx:1.31.2-alpine,0,6,6
rancher/mirrored-library-nginx:1.31.3-alpine,0,0,0
rancher/mirrored-library-traefik:3.7.8,0,7,7
rancher/mirrored-longhornio-backing-image-manager:v1.11.3,0,17,17
rancher/mirrored-longhornio-csi-attacher:v4.11.0-20260428,0,10,10
rancher/mirrored-longhornio-csi-attacher:v4.12.0,0,7,7
rancher/mirrored-longhornio-csi-node-driver-registrar:v2.16.0-20260428,0,8,8
rancher/mirrored-longhornio-csi-node-driver-registrar:v2.17.0,0,5,5
rancher/mirrored-longhornio-csi-provisioner:v5.3.0-20260428,0,10,10
rancher/mirrored-longhornio-csi-provisioner:v6.3.0,0,6,6
rancher/mirrored-longhornio-csi-resizer:v2.1.0-20260428,0,10,10
rancher/mirrored-longhornio-csi-resizer:v2.2.0,0,8,8
rancher/mirrored-longhornio-csi-snapshotter:v8.5.0-20260428,0,10,10
rancher/mirrored-longhornio-csi-snapshotter:v8.6.0,0,7,7
rancher/mirrored-longhornio-livenessprobe:v2.19.0,0,5,5
rancher/mirrored-longhornio-longhorn-engine:v1.11.3,0,26,26
rancher/mirrored-longhornio-longhorn-instance-manager:v1.11.3,0,21,21
rancher/mirrored-longhornio-longhorn-manager:v1.11.3,0,14,14
rancher/mirrored-longhornio-longhorn-share-manager:v1.11.3,0,11,11
rancher/mirrored-longhornio-longhorn-ui:v1.11.3,0,8,8
rancher/mirrored-longhornio-support-bundle-kit:v0.0.88,0,12,12
rancher/mirrored-metrics-server:v0.9.0,0,6,6
rancher/mirrored-pause:3.10.2,0,0,0
rancher/mirrored-prometheus-adapter-prometheus-adapter:v0.12.0,0,19,19
rancher/mirrored-prometheus-operator-admission-webhook:v0.87.1,0,13,13
rancher/mirrored-prometheus-operator-prometheus-config-reloader:v0.87.1,0,13,13
rancher/mirrored-prometheus-operator-prometheus-operator:v0.87.1,0,13,13
rancher/mirrored-sig-storage-csi-attacher:v4.9.0,0,19,19
rancher/mirrored-sig-storage-csi-node-driver-registrar:v2.13.0,0,16,16
rancher/mirrored-sig-storage-csi-provisioner:v4.0.1,0,22,22
rancher/mirrored-sig-storage-csi-resizer:v1.12.0,0,18,18
rancher/mirrored-sig-storage-livenessprobe:v2.15.0,0,16,16
rancher/mirrored-sonobuoy-sonobuoy:v0.57.5,0,5,5
rancher/neuvector-compliance-config:1.0.16,0,0,0
rancher/neuvector-controller:5.6.1,0,20,20
rancher/neuvector-enforcer:5.6.1,0,17,17
rancher/neuvector-manager:5.6.1,0,3,3
rancher/neuvector-prometheus-exporter:1.0.18,0,3,3
rancher/neuvector-registry-adapter:0.2.10,0,4,4
rancher/neuvector-scanner:6,0,0,0
rancher/neuvector-updater:0.0.14,0,0,0
rancher/nginx-ingress-controller:v1.14.5-hardened2,0,27,27
rancher/prom-prometheus:v3.8.1,0,37,37
rancher/prometheus-federator:v7.0.0,0,4,4
rancher/pushprox:v0.1.11,0,7,7
rancher/rancher-agent:v2.15-head,0,7,7
rancher/rancher-csp-adapter:v10.0.0,0,4,4
rancher/rancher-webhook:v0.11.1,0,0,0
rancher/rancher:v2.15-head,0,48,48
rancher/remotedialer-proxy:v0.8.1,0,0,0
rancher/rke2-cloud-provider:v1.36.2-0.20260610225606-10b320a3ba51-build20260709,0,4,4
rancher/rke2-runtime:v1.34.10-rke2r1,0,25,25
rancher/rke2-runtime:v1.35.7-rke2r1,0,26,26
rancher/rke2-runtime:v1.36.3-rke2r1,0,26,26
rancher/rke2-upgrade:v1.34.10-rke2r1,0,15,15
rancher/rke2-upgrade:v1.35.7-rke2r1,0,15,15
rancher/rke2-upgrade:v1.36.3-rke2r1,0,14,14
rancher/scc-operator:v0.5.1,0,0,0
rancher/security-scan:v0.10.1,0,11,11
rancher/shell:v0.8.1,0,19,19
rancher/supportability-review-app-frontend:v0.24.0,0,2,2
rancher/supportability-review-internal:latest,0,1,1
rancher/supportability-review-operator:v0.24.0,0,5,5
rancher/supportability-review:latest,0,8,8
rancher/system-agent-installer-k3s:v1.34.10-k3s1,0,0,0
rancher/system-agent-installer-k3s:v1.35.7-k3s1,0,0,0
rancher/system-agent-installer-k3s:v1.36.3-k3s1,0,0,0
rancher/system-agent-installer-rke2:v1.34.10-rke2r1,0,0,0
rancher/system-agent-installer-rke2:v1.35.7-rke2r1,0,0,0
rancher/system-agent-installer-rke2:v1.36.3-rke2r1,0,0,0
rancher/system-agent:v0.15.1-suc,0,7,7
rancher/system-upgrade-controller:v0.20.1,0,5,5
rancher/turtles:v0.27.1,0,0,0
rancher/ui-plugin-catalog:4.36.0,0,0,0
